parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-156,MOD-012,FORM-012,WATCH_RISK_THRESHOLD,Watch risk threshold,consumption,int,mixed,40,40,40,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:542,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-157,MOD-012,FORM-012,HIGH_RISK_STOP_COUNT,High risk stop count threshold,consumption,int,mixed,3,3,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:365,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-158,MOD-012,FORM-012,PRESSURE_WATCH,Investable cashflow pressure watch,consumption,float,mixed,0.6,0.6,0.6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:367,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-159,MOD-012,FORM-012,PRESSURE_STOP,Investable cashflow pressure stop,consumption,float,mixed,1.0,1.0,1.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:365,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-160,MOD-013,FORM-013,POLICY_OPPORTUNITY_LIMIT,Policy opportunity limit,policy,int,mixed,300,300,300,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:116,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/policy/radar.py::build_policy_radar.opportunity_limit,300,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:9f34b5daa028bf1ea2c4c8ac4c22facc2e5c6d4bc8c025a2baea4c5186d36461,MACHINE_VERIFIED,
PARAM-161,MOD-013,FORM-013,AUTHORITY_WEIGHT,Authority score weight,policy,float,mixed,0.3,0.3,0.3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:367,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-162,MOD-013,FORM-013,RELEVANCE_WEIGHT,Relevance score weight,policy,float,mixed,0.3,0.3,0.3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:368,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-163,MOD-013,FORM-013,URGENCY_WEIGHT,Urgency score weight,policy,float,mixed,0.2,0.2,0.2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:369,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-164,MOD-013,FORM-013,FEASIBILITY_WEIGHT,Feasibility score weight,policy,float,mixed,0.2,0.2,0.2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:370,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-165,MOD-013,FORM-013,ACTIONABLE_IMPACT_THRESHOLD,Actionable impact threshold,policy,int,mixed,70,70,70,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:506,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-166,MOD-013,FORM-013,WATCH_IMPACT_THRESHOLD,Watch impact threshold,policy,int,mixed,50,50,50,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:508,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-167,MOD-013,FORM-013,AUTHORITATIVE_SOURCE_TYPES,Authoritative source types,policy,str,mixed,Official|Regulator|Government|Exchange,Official|Regulator|Government|Exchange,Official|Regulator|Government|Exchange,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-008,UNKNOWN; resolve in TASK-EVA-B-008,High,EVA_OS/src/quantlab/policy/radar.py:506,NOT_APPLICABLE,EVA_OS/tests/test_policy_radar.py,active,EXTRACTED,TASK-EVA-B-008,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-168,MOD-014,FORM-014,TOKEN_ROI_ARTIFACT_LIMIT,Token ROI artifact limit,token_roi,int,mixed,300,300,300,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/value/token_roi.py:42,NOT_APPLICABLE,EVA_OS/tests/test_token_roi_ledger.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/value/token_roi.py::build_token_roi_ledger.artifact_limit,300,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:0e3e496916360bf566e18c0f8f7bcd72766ce8281f8099dc4fe4a46f9f1efcd5,MACHINE_VERIFIED,
PARAM-169,MOD-014,FORM-014,ROI_COST_ZERO_FALLBACK,ROI score when cost base is zero,token_roi,str,mixed,null,null,null,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/value/token_roi.py:151,NOT_APPLICABLE,EVA_OS/tests/test_token_roi_ledger.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-170,MOD-014,FORM-014,QUANTIFIED_REVIEW_STATUS,Quantified review status,token_roi,str,mixed,Reviewed,Reviewed,Reviewed,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/value/token_roi.py:236,NOT_APPLICABLE,EVA_OS/tests/test_token_roi_ledger.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-171,MOD-014,FORM-014,MANUAL_PENDING_DEFAULT,Manual entry default status,token_roi,str,mixed,PendingReview,PendingReview,PendingReview,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/value/token_roi.py:211,NOT_APPLICABLE,EVA_OS/tests/test_token_roi_ledger.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-172,MOD-014,FORM-014,LEDGER_SCHEMA,Token ROI ledger schema,token_roi,str,mixed,EVATokenROILedgerV1,EVATokenROILedgerV1,EVATokenROILedgerV1,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/value/token_roi.py:71,NOT_APPLICABLE,EVA_OS/tests/test_token_roi_ledger.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-173,MOD-014,FORM-014,RUNTIME_SCHEMA,Token ROI runtime schema,token_roi,str,mixed,EVATokenROIRuntimeSummaryV1,EVATokenROIRuntimeSummaryV1,EVATokenROIRuntimeSummaryV1,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/value/token_roi.py:154,NOT_APPLICABLE,EVA_OS/tests/test_token_roi_ledger.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-174,MOD-015,FORM-015,CODE_QUALITY_CHECK_COUNT,Strategy code quality check count,strategy_readiness,int,mixed,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/strategies/templates.py:220,NOT_APPLICABLE,EVA_OS/tests/test_strategy_templates.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-175,MOD-015,FORM-015,TARGET_WEIGHT_MIN,Smoke target weight minimum,strategy_readiness,float,mixed,-1.0,-1.0,-1.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/strategies/templates.py:316,NOT_APPLICABLE,EVA_OS/tests/test_strategy_templates.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-176,MOD-015,FORM-015,TARGET_WEIGHT_MAX,Smoke target weight maximum,strategy_readiness,float,mixed,1.0,1.0,1.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/strategies/templates.py:316,NOT_APPLICABLE,EVA_OS/tests/test_strategy_templates.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-177,MOD-015,FORM-015,CUSTOM_DEFAULT_VERSION,Custom strategy default version,strategy_readiness,str,mixed,0.1.0,0.1.0,0.1.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/strategies/templates.py:75,NOT_APPLICABLE,EVA_OS/tests/test_strategy_templates.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/strategies/templates.py::create_strategy_template.version,0.1.0,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:1c671902577e736f9624b9fbc9bb05264ffa6b643b0ff333e57c8da0cb6c1301,MACHINE_VERIFIED,
PARAM-178,MOD-015,FORM-015,STRATEGY_ID_REGEX,Strategy id regex,strategy_readiness,str,mixed,^[a-z][a-z0-9_]*$,^[a-z][a-z0-9_]*$,^[a-z][a-z0-9_]*$,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/strategies/templates.py:131,NOT_APPLICABLE,EVA_OS/tests/test_strategy_templates.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-179,MOD-015,FORM-015,READY_STATUS,Ready for review status,strategy_readiness,str,mixed,ReadyForReview,ReadyForReview,ReadyForReview,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/strategies/templates.py:281,NOT_APPLICABLE,EVA_OS/tests/test_strategy_templates.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-180,MOD-015,FORM-015,APPROVED_STATUS,Approved research status,strategy_readiness,str,mixed,ApprovedForResearch,ApprovedForResearch,ApprovedForResearch,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/strategies/templates.py:279,NOT_APPLICABLE,EVA_OS/tests/test_strategy_templates.py; EVA_OS/tests/test_strategy_profiles.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-181,MOD-016,FORM-016,ZSH_TIMEOUT_SECONDS,Shell syntax timeout seconds,dev_readiness,int,mixed,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:124,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-182,MOD-016,FORM-016,STATUS_SCRIPT_TIMEOUT_SECONDS,Runtime status script timeout seconds,dev_readiness,int,mixed,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:165,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-183,MOD-016,FORM-016,RUNS_HEAVY_RELEASE_GATES,Default runs heavy release gates,dev_readiness,bool,mixed,False,False,False,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:83,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-184,MOD-016,FORM-016,RUNS_FULL_TEST_SUITE,Default runs full test suite,dev_readiness,bool,mixed,False,False,False,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:84,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-185,MOD-016,FORM-016,RUNS_BROWSER_AUTOMATION,Default runs browser automation,dev_readiness,bool,mixed,False,False,False,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:85,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-186,MOD-016,FORM-016,RUNS_MARKET_REFRESH,Default runs market refresh,dev_readiness,bool,mixed,False,False,False,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:86,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-187,MOD-016,FORM-016,RUNS_BROKER_OR_ORDER_FLOW,Default runs broker/order flow,dev_readiness,bool,mixed,False,False,False,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:87,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-188,MOD-016,FORM-016,DIRTY_WORKTREE_IS_FAILURE,Dirty worktree is failure flag,dev_readiness,bool,mixed,False,False,False,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:88,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-189,MOD-016,FORM-016,DEV_READY_PASS_RULE,Dev readiness pass rule,dev_readiness,str,mixed,summary.fail == 0,summary.fail == 0,summary.fail == 0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/dev_readiness.py:75,NOT_APPLICABLE,EVA_OS/tests/test_dev_readiness.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
